薬局名,クローバー薬局　本店
集計期間開始日,2025/12/01
集計期間終了日,2026/02/28
集計開始時刻,
集計終了時刻,
時刻通し集計,0
出力順,医薬品名(昇順)
検索キー,
医療情報,
No,ID,処方薬種別,剤型,医薬品名,単位,麻薬,毒薬,ハイリスク,後発,使用回数,使用量,薬価,使用金額,レセコード,YJコード,後発区分,向精神薬,覚せい剤,劇薬,抗がん剤,制吐剤,RMP,選定療養
812,403,0,内用,ベイスンＯＤ錠０．３　０．３ｍｇ,錠,False,False,True,False,5,735.0,14.9,10952,620002121,3969004F4020,2:先発品(後発あり),False,False,False,False,False,False,False
813,1402,0,内用,ベージニオ錠５０ｍｇ,錠,False,False,True,False,2,98.0,"3,049.7",298871,622653801,4291054F1026,1:先発品(後発なし),False,False,True,True,False,True,False
814,1192,0,内用,ベオーバ錠５０ｍｇ,錠,False,False,False,False,26,973.0,146.1,142155,622653001,2590017F1025,1:先発品(後発なし),False,False,False,False,False,False,False
815,1332,0,内用,ベザトールＳＲ錠１００ｍｇ,錠,False,False,False,False,1,126.0,10.6,1336,610407028,2183005G2028,2:先発品(後発あり),False,False,False,False,False,False,True
816,404,0,内用,ベザトールＳＲ錠２００ｍｇ,錠,False,False,False,False,2,252.0,13.5,3402,620002123,2183005G1234,2:先発品(後発あり),False,False,False,False,False,False,True
817,1398,0,内用,ベザフィブラートＳＲ錠２００ｍｇ「サワイ」,錠,False,False,False,True,29,"2,814.0",10.4,29266,620339201,2183005G1285,3:後発品,False,False,False,False,False,False,False
818,455,0,内用,ベシケア錠５ｍｇ,錠,False,False,False,False,3,58.0,82.8,4802,620003486,2590011F2024,2:先発品(後発あり),False,False,False,False,False,False,True
819,994,0,内用,ベタニス錠５０ｍｇ,錠,False,False,False,False,10,658.0,141.7,93239,622093301,2590014F2028,1:先発品(後発なし),False,False,True,False,False,False,False
820,1815,0,内用,ベタヒスチンメシル酸塩錠１２ｍｇ「ＴＳＵ」,錠,False,False,False,True,19,775.0,6.6,5115,622164501,1339005F2179,3:後発品,False,False,False,False,False,False,False
821,1994,0,内用,ベタヒスチンメシル酸塩錠６ｍｇ「トーワ」,錠,False,False,False,True,9,"1,061.0",6.3,6684,622556302,1339005F1490,3:後発品,False,False,False,False,False,False,False
822,1605,0,内用,ベニジピン塩酸塩錠２ｍｇ「ＯＭＥ」,錠,False,False,False,True,42,"3,587.5",10.4,37310,620004049,2171021F1075,3:後発品,False,False,True,False,False,False,False
823,1621,0,内用,ベニジピン塩酸塩錠４ｍｇ「ＯＭＥ」,錠,False,False,False,True,38,"4,133.0",10.4,42983,620004057,2171021F2110,3:後発品,False,False,True,False,False,False,False
824,589,0,内用,ベネシッド錠２５０ｍｇ,錠,False,False,False,False,1,126.0,18.7,2356,620006600,3942001F1040,基:基礎的医薬品,False,False,False,False,False,False,False
825,95,0,内用,ベネット錠２．５ｍｇ,錠,False,False,False,False,3,174.0,47.5,8265,610462003,3999019F1034,2:先発品(後発あり),False,False,True,False,False,False,True
826,1130,0,外用,ヘパリン類似物質外用泡状スプレー０．３％「ＰＰ」,g,False,False,False,True,57,"7,900.0",7.4,58460,622512701,3339950R1142,3:後発品,False,False,False,False,False,False,False
827,1024,0,外用,ヘパリン類似物質外用スプレー０．３％「日新」,g,False,False,False,True,110,"14,400.0",9.7,139680,622198201,3339950R1070,3:後発品,False,False,False,False,False,False,False
828,1440,0,外用,ヘパリン類似物質クリーム０．３％「日医工」,g,False,False,False,True,1,150.0,3.7,555,620813503,3339950N1094,3:後発品,False,False,False,False,False,False,False
829,1382,0,外用,ヘパリン類似物質ローション０．３％「日医工」,g,False,False,False,True,75,"8,550.0",3.7,31635,620814003,3339950Q1139,3:後発品,False,False,False,False,False,False,False
830,1611,0,外用,ベピオローション２．５％,g,False,False,False,False,88,"2,145.0",94.9,203561,622940901,2699712Q2028,1:先発品(後発なし),False,False,False,False,False,False,False
831,2043,0,内用,ベプリジル塩酸塩錠５０ｍｇ「ＴＥ」,錠,False,False,True,True,1,84.0,17.9,1504,622951601,2129011F1043,3:後発品,False,False,True,False,False,False,False
832,1582,0,内用,ベポタスチンベシル酸塩錠１０ｍｇ「タナベ」,錠,False,False,False,True,39,"5,754.0",10.7,61568,622604901,4490022F2042,3:後発品,False,False,False,False,False,False,False
833,1464,0,内用,ベムリディ錠２５ｍｇ,錠,False,False,False,False,2,182.0,903.5,164437,622532701,6250045F1023,1:先発品(後発なし),False,False,True,False,False,False,False
834,620,0,内用,ヘモナーゼ配合錠,錠,False,False,False,False,6,799.0,9.6,7670,620007082,2559101X1036,1:先発品(後発なし),False,False,False,False,False,False,False
835,1937,0,内用,ベラプロストＮａ錠２０μｇ「トーワ」,錠,False,False,False,True,5,708.0,12.8,9062,621482001,3399005F1234,3:後発品,False,False,True,False,False,False,False
836,530,0,内用,ペリアクチンシロップ０．０４％,mL,False,False,False,False,1,900.0,1.47,1323,620005106,4419005Q1072,:,False,False,False,False,False,False,False
837,761,0,内用,ベリチーム配合顆粒,g,False,False,False,False,18,"1,224.0",26.2,32069,620468001,2339163D1037,基:基礎的医薬品,False,False,False,False,False,False,False
838,1929,0,内用,ペリンドプリルエルブミン錠４ｍｇ「サワイ」,錠,False,False,False,True,6,281.0,27.7,7784,621682901,2144012F2083,3:後発品,False,False,False,False,False,False,False
839,2131,0,内用,ペリンドプリルエルブミン錠２ｍｇ「サワイ」,錠,False,False,False,True,2,130.0,15.8,2054,621682801,2144012F1087,3:後発品,False,False,False,False,False,False,False
840,1078,0,内用,ベルソムラ錠１５ｍｇ,錠,False,False,False,False,26,960.0,90.8,87168,622374201,1190023F1024,1:先発品(後発なし),False,False,False,False,False,False,False
841,1079,0,内用,ベルソムラ錠２０ｍｇ,錠,False,False,False,False,3,90.0,109.9,9891,622374301,1190023F2020,1:先発品(後発なし),False,False,False,False,False,False,False
842,470,0,内用,ヘルベッサーＲカプセル１００ｍｇ,カプセル,False,False,False,False,7,189.0,16.7,3156,620003619,2171006N1105,2:先発品(後発あり),False,False,False,False,False,False,True
843,1237,0,外用,ヘルミチンＳ坐剤,個,False,False,False,False,2,50.0,20.8,1040,662560009,2559807J1020,1:先発品(後発なし),False,False,False,False,False,False,False
844,82,0,内用,ベンザリン錠５,錠,False,False,True,False,5,180.0,7.8,1404,610453117,1124003F2222,　:準先発品,True,False,False,False,False,False,True
845,1700,0,内用,ベンズブロマロン錠２５ｍｇ「トーワ」,錠,False,False,False,True,5,567.0,6.1,3459,621907601,3949002F1142,3:後発品,False,False,True,False,False,False,False
846,1644,0,内用,ベンズブロマロン錠５０ｍｇ「トーワ」,錠,False,False,False,True,9,833.0,6.1,5081,620857306,3949002F2203,3:後発品,False,False,True,False,False,False,False
847,2079,0,内用,ペンタサ顆粒９４％,g,False,False,False,False,2,289.38,100.1,28967,622442701,2399009D2020,1:先発品(後発なし),False,False,False,False,False,False,False
848,1034,0,外用,ペンタサ坐剤１ｇ,個,False,False,False,False,1,77.0,186.6,14368,622234801,2399715J1020,1:先発品(後発なし),False,False,False,False,False,False,False
849,772,0,内用,ペンタサ錠２５０ｍｇ,錠,False,False,False,False,4,496.0,27.6,13690,620506801,2399009F1149,2:先発品(後発あり),False,False,False,False,False,False,True
850,868,0,内用,ペンタサ錠５００ｍｇ,錠,False,False,False,False,7,"1,404.0",48.8,68515,621867201,2399009F2030,2:先発品(後発あり),False,False,False,False,False,False,True
851,335,0,内用,ツムラ防已黄耆湯エキス顆粒（医療用）,g,False,False,False,False,4,"1,102.5",9.6,10584,615101501,5200129D1076,1:先発品(後発なし),False,False,False,False,False,False,False
852,336,0,内用,ツムラ防風通聖散エキス顆粒（医療用）,g,False,False,False,False,10,"4,370.0",13.8,60306,615101502,5200130D1060,1:先発品(後発なし),False,False,False,False,False,False,False
853,1205,0,外用,ホクナリンテープ２ｍｇ,枚,False,False,False,False,1,91.0,39.0,3549,660421117,2259707S3023,2:先発品(後発あり),False,False,False,False,False,False,True
854,554,0,内用,ボグリボースＯＤ錠０．２ｍｇ「トーワ」,錠,False,False,True,True,29,"3,120.0",10.4,32448,620005561,3969004F3082,3:後発品,False,False,False,False,False,False,False
855,555,0,内用,ボグリボースＯＤ錠０．３ｍｇ「トーワ」,錠,False,False,True,True,81,"13,136.0",10.4,136614,620005566,3969004F4089,3:後発品,False,False,False,False,False,False,False
856,352,0,内用,ホスミシン錠５００　５００ｍｇ,錠,False,False,False,False,2,72.0,67.7,4874,616130513,6135001F2025,基:基礎的医薬品,False,False,False,False,False,False,False
857,1161,0,内用,ホスレノールＯＤ錠２５０ｍｇ,錠,False,False,False,False,12,546.0,67.8,37019,622552001,2190029F3029,2:先発品(後発あり),False,False,False,False,False,False,True
858,337,0,内用,ツムラ補中益気湯エキス顆粒（医療用）,g,False,False,False,False,22,"5,667.5",22.5,127519,615101503,5200131D1065,1:先発品(後発なし),False,False,False,False,False,False,False
859,1127,0,内用,ボノサップパック４００,シート,False,False,False,False,8,56.0,464.6,26018,622485401,6199104X1023,1:先発品(後発なし),False,False,False,False,False,False,False
860,992,0,内用,ボノテオ錠５０ｍｇ,錠,False,False,False,False,1,3.0,"1,320.2",3961,622093101,3999026F2022,2:先発品(後発あり),False,False,True,False,False,False,True
861,1128,0,内用,ボノピオンパック,シート,False,False,False,False,2,14.0,430.6,6028,622485601,6199105X1028,1:先発品(後発なし),False,False,False,False,False,False,False
862,2000,0,外用,ポピヨドンゲル１０％,g,False,False,False,True,1,90.0,3.5,315,620007785,2612701Q2117,3:後発品,False,False,False,False,False,False,False
863,1238,0,外用,ボラザＧ坐剤,個,False,False,False,False,4,63.0,35.6,2243,662560014,2559813J1033,基:基礎的医薬品,False,False,False,False,False,False,False
864,1405,0,外用,ボラザＧ軟膏,g,False,False,False,False,2,249.6,28.2,7039,662550038,2559813M1021,基:基礎的医薬品,False,False,False,False,False,False,False
865,1965,0,内用,ポラプレジンクＯＤ錠７５ｍｇ「サワイ」,錠,False,False,False,True,21,"2,072.0",14.3,29630,622010901,2329027F1037,3:後発品,False,False,False,False,False,False,False
866,185,0,内用,ポララミン錠２ｍｇ,錠,False,False,False,False,8,491.0,5.9,2897,611410172,4419002F1027,1:先発品(後発なし),False,False,False,False,False,False,False
867,1377,0,内用,ポリスチレンスルホン酸Ｃａ経口ゼリー２０％分包２５ｇ「三和」,個,False,False,False,True,26,770.0,77.8,59906,621261102,2190016Q2034,3:後発品,False,False,False,False,False,False,False
868,1746,0,内用,ポリフル細粒８３．３％,g,False,False,False,False,3,319.2,14.9,4756,620007094,2399011C1050,☆:先発品(同額以下),False,False,False,False,False,False,False
869,639,0,外用,ボルタレンゲル１％,g,False,False,False,False,1,125.0,3.2,400,620007787,2649734Q1069,2:先発品(後発あり),False,False,False,False,False,False,True
870,1226,0,外用,ボルタレンサポ５０ｍｇ,個,False,False,False,False,2,6.0,25.7,154,661140081,1147700J3084,2:先発品(後発あり),False,False,True,False,False,False,True
871,622,0,内用,ボルタレン錠２５ｍｇ,錠,False,False,False,False,5,179.0,7.3,1307,620007096,1147002F1560,2:先発品(後発あり),False,False,True,False,False,False,True
872,2140,0,外用,ボルタレンテープ１５ｍｇ　７ｃｍ×１０ｃｍ,枚,False,False,False,False,1,28.0,12.7,356,620007788,2649734S1074,2:先発品(後発あり),False,False,False,False,False,False,True
873,640,0,外用,ボルタレンテープ３０ｍｇ　１０ｃｍ×１４ｃｍ,枚,False,False,False,False,5,217.0,17.6,3819,620007789,2649734S2070,☆:先発品(同額以下),False,False,False,False,False,False,False
874,1299,0,内用,ポルトラック原末,g,False,False,False,False,2,522.0,6.7,3497,620006130,3999015A1039,1:先発品(後発なし),False,False,False,False,False,False,False
875,757,0,内用,マーズレンＳ配合顆粒,g,False,False,False,False,6,862.0,9.6,8275,620459001,2329122D1414,　:準先発品,False,False,False,False,False,False,True
876,681,0,内用,マーズレン配合錠１．０ＥＳ,錠,False,False,False,False,2,376.0,10.4,3910,620008740,2329122F1032,1:先発品(後発なし),False,False,False,False,False,False,False
877,791,0,外用,マイコスポールクリーム１％,g,False,False,False,False,23,720.0,14.9,10728,620659101,2655708N1261,2:先発品(後発あり),False,False,False,False,False,False,True
878,788,0,外用,マイザークリーム０．０５％,g,False,False,False,False,101,"4,445.0",11.1,49340,620626201,2646725N1150,☆:先発品(同額以下),False,False,False,False,False,False,False
879,787,0,外用,マイザー軟膏０．０５％,g,False,False,False,False,593,"32,090.0",11.1,356199,620625401,2646725M1201,☆:先発品(同額以下),False,False,False,False,False,False,False
880,63,0,内用,マイスリー錠１０ｍｇ,錠,False,False,False,False,9,270.0,26.9,7263,610443048,1129009F2021,2:先発品(後発あり),True,False,False,False,False,False,True
881,62,0,内用,マイスリー錠５ｍｇ,錠,False,False,False,False,23,"1,021.0",17.5,17868,610443047,1129009F1025,2:先発品(後発あり),True,False,False,False,False,False,True
882,338,0,内用,ツムラ麻黄湯エキス顆粒（医療用）,g,False,False,False,False,9,292.5,11.4,3335,615101504,5200132D1035,1:先発品(後発なし),False,False,False,False,False,False,False
883,1872,0,外用,マキサカルシトール軟膏２５μｇ／ｇ「タカタ」　０．００２５％,g,False,False,False,True,4,280.0,34.8,9744,622190501,2691702M1060,3:後発品,False,False,True,False,False,False,False
884,2077,0,内用,マグミット錠２５０ｍｇ,錠,False,False,False,True,17,"2,617.0",5.9,15440,610463197,2344009F1035,3:後発品,False,False,False,False,False,False,False
885,1534,0,内用,マグミット錠３３０ｍｇ,錠,False,False,False,True,314,"40,881.0",5.9,241198,610463198,2344009F2031,3:後発品,False,False,False,False,False,False,False
886,2078,0,内用,マグミット錠５００ｍｇ,錠,False,False,False,True,17,"2,090.0",5.9,12331,620004078,2344009F4034,3:後発品,False,False,False,False,False,False,False
887,341,0,内用,ツムラ麻子仁丸エキス顆粒（医療用）,g,False,False,False,False,15,"1,862.5",9.9,18439,615101507,5200136D1033,1:先発品(後発なし),False,False,False,False,False,False,False
888,1908,0,内用,マニジピン塩酸塩錠２０ｍｇ「サワイ」,錠,False,False,False,True,1,70.0,13.0,910,621632501,2149027F3180,3:後発品,False,False,True,False,False,False,False
889,1116,0,内用,マリゼブ錠１２．５ｍｇ,錠,False,False,True,False,1,8.0,308.5,2468,622449001,3969025F1022,1:先発品(後発なし),False,False,False,False,False,False,False
890,2013,0,注射,マンジャロ皮下注２．５ｍｇアテオス　０．５ｍＬ,キット,False,False,True,False,19,20.0,"1,924.0",38480,622931301,2499422G1024,1:先発品(後発なし),False,False,True,False,False,False,False
891,2136,0,注射,マンジャロ皮下注５ｍｇアテオス　０．５ｍＬ,キット,False,False,True,False,1,1.0,"3,848.0",3848,622931401,2499422G2020,1:先発品(後発なし),False,False,True,False,False,False,False
892,181,0,内用,ミオナール錠５０ｍｇ,錠,False,False,False,False,1,182.0,8.6,1565,611240248,1249009F1090,2:先発品(後発あり),False,False,False,False,False,False,True
893,939,0,内用,ミカムロ配合錠ＡＰ,錠,False,False,False,False,1,74.0,34.1,2523,622006801,2149117F1025,2:先発品(後発あり),False,False,True,False,False,False,True
894,407,0,内用,ミカルディス錠２０ｍｇ,錠,False,False,False,False,20,"1,242.0",20.7,25709,620002429,2149042F1025,2:先発品(後発あり),False,False,False,False,False,False,True
895,408,0,内用,ミカルディス錠４０ｍｇ,錠,False,False,False,False,5,398.0,32.1,12776,620002430,2149042F2021,2:先発品(後発あり),False,False,False,False,False,False,True
896,37,0,内用,ミグシス錠５ｍｇ,錠,False,False,False,False,8,"1,000.0",15.4,15400,610432015,2190023F1037,1:先発品(後発なし),False,False,False,False,False,False,False
897,1500,0,内用,ミグリトール錠５０ｍｇ「トーワ」,錠,False,False,True,True,17,"3,141.0",10.4,32666,622544401,3969009F2038,3:後発品,False,False,False,False,False,False,False
898,191,0,内用,ミケラン錠５ｍｇ,錠,False,False,True,False,1,112.0,9.3,1042,612120119,2123005F1141,2:先発品(後発あり),False,False,False,False,False,False,True
899,2019,0,内用,ミドドリン塩酸塩錠２ｍｇ「オーハラ」,錠,False,False,False,True,5,475.0,8.8,4180,621367408,2160002F1095,3:後発品,False,False,False,False,False,False,False
900,999,0,内用,ミニリンメルトＯＤ錠１２０μｇ,錠,False,False,False,False,1,60.0,114.5,6870,622134801,2419001F1023,1:先発品(後発なし),False,False,True,False,False,False,False
901,2115,0,内用,ミニリンメルトＯＤ錠２４０μｇ,錠,False,False,False,False,2,60.0,186.8,11208,622134901,2419001F2020,1:先発品(後発なし),False,False,True,False,False,False,False
902,1710,0,内用,ミニリンメルトＯＤ錠６０μｇ,錠,False,False,False,False,1,60.0,63.2,3792,622225302,2419001F3026,1:先発品(後発なし),False,False,True,False,False,False,False
903,1578,0,内用,ミネブロ錠２．５ｍｇ,錠,False,False,False,False,11,652.0,91.6,59723,622670201,2149049F2023,1:先発品(後発なし),False,False,False,False,False,True,False
904,1782,0,内用,ミノドロン酸錠５０ｍｇ「トーワ」,錠,False,False,False,True,10,23.0,513.1,11801,622627401,3999026F2090,3:後発品,False,False,True,False,False,False,False
905,356,0,内用,ミノマイシン錠５０ｍｇ,錠,False,False,False,False,14,789.0,12.3,9705,616150088,6152005F1052,☆:先発品(同額以下),False,False,False,False,False,False,False
906,249,0,内用,ミヤＢＭ細粒,g,False,False,False,False,19,768.5,6.5,4995,612370066,2316009C1026,1:先発品(後発なし),False,False,False,False,False,False,False
907,1373,0,内用,ミヤＢＭ錠,錠,False,False,False,False,132,"11,138.0",5.9,65714,612370067,2316009F1022,1:先発品(後発なし),False,False,False,False,False,False,False
908,1854,0,内用,ミルタザピンＯＤ錠１５ｍｇ「トーワ」,錠,False,False,True,True,4,120.0,15.7,1884,622657701,1179051F3056,3:後発品,False,False,True,False,False,False,False
909,1099,0,内用,ムコソルバンＬ錠４５ｍｇ,錠,False,False,False,False,17,582.0,26.3,15307,622404601,2239001G2027,2:先発品(後発あり),False,False,False,False,False,False,False
910,746,0,内用,ムコソルバン錠１５ｍｇ,錠,False,False,False,False,2,63.0,7.7,485,620389501,2239001F1696,2:先発品(後発あり),False,False,False,False,False,False,True
911,487,0,内用,メイアクトＭＳ錠１００ｍｇ,錠,False,False,False,False,4,66.0,56.6,3736,620004080,6132015F1037,基:基礎的医薬品,False,False,False,False,False,False,False
912,968,0,内用,メインテート錠０．６２５ｍｇ,錠,False,False,True,False,13,272.0,10.4,2829,622068002,2123016F3037,☆:先発品(同額以下),False,False,False,False,False,False,False
913,734,0,内用,メインテート錠２．５ｍｇ,錠,False,False,True,False,26,850.5,14.6,12417,620256101,2123016F1107,2:先発品(後発あり),False,False,False,False,False,False,True
914,735,0,内用,メインテート錠５ｍｇ,錠,False,False,True,False,13,532.0,17.7,9416,620256201,2123016F2189,2:先発品(後発あり),False,False,False,False,False,False,True
915,193,0,内用,メキシチールカプセル１００ｍｇ,カプセル,False,False,True,False,3,330.0,13.2,4356,612120223,2129003M2028,2:先発品(後発あり),False,False,True,False,False,False,True
916,1932,0,内用,メキタジン錠３ｍｇ「トーワ」,錠,False,False,False,True,4,236.0,5.9,1392,620933501,4413004F1316,3:後発品,False,False,False,False,False,False,False
917,641,0,外用,メサデルムクリーム０．１％,g,False,False,False,False,2,125.0,9.6,1200,620007798,2646726N1090,2:先発品(後発あり),False,False,True,False,False,False,True
918,919,0,内用,メタクト配合錠ＬＤ,錠,False,False,True,False,4,177.0,33.4,5912,621986301,3969100F1020,1:先発品(後発なし),False,False,True,False,False,False,False
919,1258,0,内用,メチコバール細粒０．１％　５００ｍｇ,包,False,False,False,True,9,532.0,13.4,7129,620005120,3136004C1038,3:後発品,False,False,False,False,False,False,False
920,265,0,内用,メチコバール錠　０．５ｍｇ,錠,False,False,False,True,167,"13,834.0",10.4,143874,613130595,3136004F2138,3:後発品,False,False,False,False,False,False,False
921,1720,0,外用,滅菌精製水（光）,mL,False,False,False,False,2,"20,000.0",0.43,8600,621172801,7131700X1065,1:先発品(後発なし),False,False,False,False,False,False,False
922,905,0,内用,メトグルコ錠２５０ｍｇ,錠,False,False,True,False,257,"39,732.0",10.4,413213,621974701,3962002F2027,☆:先発品(同額以下),False,False,True,False,False,False,False
923,1036,0,内用,メトグルコ錠５００ｍｇ,錠,False,False,True,False,53,"7,942.0",10.4,82597,622242501,3962002F3023,☆:先発品(同額以下),False,False,True,False,False,False,False
924,1959,0,内用,メトクロプラミド錠５ｍｇ「タカタ」,錠,False,False,False,True,10,191.0,5.9,1127,620500202,2399004F1260,3:後発品,False,False,False,False,False,False,False
925,2132,0,内用,メトクロプラミド錠５ｍｇ「ツルハラ」,錠,False,False,False,True,1,42.0,5.9,248,620501101,2399004F1235,3:後発品,False,False,False,False,False,False,False
926,1846,0,内用,メトプロロール酒石酸塩錠２０ｍｇ「トーワ」,錠,False,False,True,True,2,252.0,7.6,1915,620290106,2149010F1173,3:後発品,False,False,True,False,False,False,False
927,723,0,内用,メネシット配合錠１００,錠,False,False,False,False,4,952.0,10.5,9996,620124001,1169101F1146,2:先発品(後発あり),False,False,False,False,False,False,False
928,232,0,内用,メバロチン錠　１０ｍｇ,錠,False,False,False,False,4,269.0,18.8,5057,612180265,2189010F2027,2:先発品(後発あり),False,False,False,False,False,False,False
929,92,0,内用,メバロチン錠５　５ｍｇ,錠,False,False,False,False,2,120.0,12.8,1536,610454085,2189010F1039,2:先発品(後発あり),False,False,False,False,False,False,True
930,869,0,外用,メプチンエアー１０μｇ吸入１００回　０．０１４３％５ｍＬ,キット,False,False,False,False,4,6.0,"1,060.9",6365,621903202,2259704G9033,基:基礎的医薬品,False,False,False,False,False,False,False
931,1217,0,外用,メプチン吸入液ユニット０．３ｍＬ　０．０１％,個,False,False,False,False,7,223.0,25.0,5575,660463035,2259704G5020,基:基礎的医薬品,False,False,False,False,False,False,False
932,1654,0,内用,メプチンドライシロップ０．００５％,g,False,False,False,False,4,44.1,32.3,1424,620002152,2259004R2024,2:先発品(後発あり),False,False,False,False,False,False,False
933,1664,0,内用,メプチンミニ錠２５μｇ　０．０２５ｍｇ,錠,False,False,False,False,1,14.0,8.6,120,620003634,2259004F1110,1:先発品(後発なし),False,False,False,False,False,False,False
934,1471,0,内用,メマリーＯＤ錠２０ｍｇ,錠,False,False,False,False,1,91.0,153.7,13987,622306201,1190018F6025,2:先発品(後発あり),False,False,True,False,False,False,True
935,1851,0,内用,メマンチン塩酸塩ＯＤ錠２０ｍｇ「トーワ」,錠,False,False,False,True,5,246.0,77.6,19090,622789001,1190018F6190,3:後発品,False,False,True,False,False,False,False
936,1850,0,内用,メマンチン塩酸塩ＯＤ錠５ｍｇ「トーワ」,錠,False,False,False,True,12,767.0,21.5,16491,622788801,1190018F4197,3:後発品,False,False,True,False,False,False,False
937,155,0,内用,メリスロン錠１２ｍｇ,錠,False,False,False,False,6,300.0,10.4,3120,611160089,1339005F2128,2:先発品(後発あり),False,False,False,False,False,False,True
938,93,0,内用,メリスロン錠６ｍｇ,錠,False,False,False,False,8,315.0,9.0,2835,610454087,1339005F1296,2:先発品(後発あり),False,False,False,False,False,False,True
939,2004,0,内用,メルカゾール錠２．５ｍｇ,錠,False,False,False,False,8,421.0,10.1,4252,622842401,2432001F2021,1:先発品(後発なし),False,False,False,False,False,False,False
940,498,0,内用,メルカゾール錠５ｍｇ,錠,False,False,False,False,21,"1,760.0",10.1,17776,620004391,2432001F1033,1:先発品(後発なし),False,False,False,False,False,False,False
941,1599,0,外用,モイゼルト軟膏０．３％,g,False,False,False,False,1,10.0,136.7,1367,622849901,2699715M1023,1:先発品(後発なし),False,False,False,False,False,True,False
942,644,0,外用,モーラステープ２０ｍｇ　７ｃｍ×１０ｃｍ,枚,False,False,False,False,7,476.0,18.8,8949,620007805,2649729S2169,2:先発品(後発あり),False,False,False,False,False,False,True
943,643,0,外用,モーラステープＬ４０ｍｇ　１０ｃｍ×１４ｃｍ,枚,False,False,False,False,24,"1,260.0",27.6,34776,620007804,2649729S3084,2:先発品(後発あり),False,False,False,False,False,False,True
944,586,0,外用,モーラスパップ３０ｍｇ　１０ｃｍ×１４ｃｍ,枚,False,False,False,False,4,217.0,17.6,3819,620006538,2649729S1154,2:先発品(後発あり),False,False,False,False,False,False,True
945,587,0,外用,モーラスパップ６０ｍｇ　２０ｃｍ×１４ｃｍ,枚,False,False,False,False,6,175.0,21.1,3693,620006539,2649729S4030,2:先発品(後発あり),False,False,False,False,False,False,False
946,2017,0,外用,モーラスパップＸＲ１２０ｍｇ　１０ｃｍ×１４ｃｍ,枚,False,False,False,False,3,84.0,28.9,2428,622466101,2649729S5028,2:先発品(後発あり),False,False,False,False,False,False,True
947,2003,0,内用,モサプリドクエン酸塩散１％「日医工」,g,False,False,False,True,1,60.0,9.6,576,622208201,2399010B1050,3:後発品,False,False,False,False,False,False,False
948,1814,0,内用,モサプリドクエン酸塩錠５ｍｇ「日新」,錠,False,False,False,True,116,"13,892.0",10.4,144477,622197901,2399010F2253,★:後発品(同額以上),False,False,False,False,False,False,False
949,1899,0,内用,モビコール配合内用剤ＨＤ　１３．７０４６ｇ,包,False,False,False,False,26,"1,386.0",110.8,153569,622881501,2359110B2025,1:先発品(後発なし),False,False,False,False,False,False,False
950,1356,0,内用,モビコール配合内用剤ＬＤ　６．８５２３ｇ,包,False,False,False,False,43,"4,038.0",61.4,247933,622832901,2359110B1037,1:先発品(後発なし),False,False,False,False,False,False,False
951,1894,0,外用,モメタゾン点鼻液５０μｇ「杏林」５６噴霧用　５ｍｇ１０ｇ,瓶,False,False,False,True,18,46.0,418.0,19228,622672501,1329710Q1035,3:後発品,False,False,False,False,False,False,False
952,711,0,内用,モルヒネ塩酸塩錠１０ｍｇ「ＤＳＰ」,錠,True,False,False,False,1,10.0,152.1,1521,620009255,8114003F1035,基:基礎的医薬品,False,False,True,False,False,False,False
953,1983,0,内用,モンテルカスト細粒４ｍｇ「トーワ」,包,False,False,False,True,7,365.0,18.5,6753,622544901,4490026C1161,3:後発品,False,False,False,False,False,False,False
954,1699,0,内用,モンテルカスト錠１０ｍｇ「トーワ」,錠,False,False,False,True,80,"3,951.0",36.6,144607,622514301,4490026F2270,3:後発品,False,False,False,False,False,False,False
955,1837,0,内用,モンテルカストチュアブル錠５ｍｇ「トーワ」,錠,False,False,False,True,11,472.0,18.1,8543,622544801,4490026F1257,3:後発品,False,False,False,False,False,False,False
956,790,0,外用,ヤクバンテープ４０ｍｇ　１０ｃｍ×１４ｃｍ,枚,False,False,False,False,3,168.0,17.6,2957,620647301,2649732S2055,2:先発品(後発あり),False,False,False,False,False,False,True
957,1729,0,外用,ユーパスタ軟膏,g,False,False,False,False,3,700.0,11.4,7980,620668803,2699801V1165,2:先発品(後発あり),False,False,False,False,False,False,True
958,138,0,内用,ユーロジン１ｍｇ錠,錠,False,False,False,False,2,56.0,6.1,342,611120080,1124001F1022,☆:先発品(同額以下),True,False,False,False,False,False,False
959,505,0,内用,ユベラＮカプセル１００ｍｇ,カプセル,False,False,False,False,9,"1,152.0",6.1,7027,620004607,2190006M1156,　:準先発品,False,False,False,False,False,False,True
960,506,0,内用,ユベラＮソフトカプセル２００ｍｇ,カプセル,False,False,False,False,77,"12,959.0",6.8,88121,620004609,2190006M2179,　:準先発品,False,False,False,False,False,False,False
961,1242,0,外用,ユベラ軟膏,g,False,False,False,False,33,"2,352.0",2.5,5880,662640396,2649805M1026,1:先発品(後発なし),False,False,False,False,False,False,False
962,1411,0,内用,ユリス錠０．５ｍｇ,錠,False,False,False,False,19,"1,683.0",23.2,39046,622703601,3949005F1022,1:先発品(後発なし),False,False,False,False,False,False,False
963,1421,0,内用,ユリス錠１ｍｇ,錠,False,False,False,False,11,720.0,42.4,30528,622703701,3949005F2029,1:先発品(後発なし),False,False,False,False,False,False,False
